scenario_id,outer_id,repeat,fold,inner_cv,scoring,refit,tuning_engine,candidate_count,best_inner_r2,elapsed_seconds,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators
B_BMP_DM_no_DM_VS,18,4,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4228218827128215,30.902843236923218,5,sqrt,1,5,150
B_BMP_DM_no_DM_VS,19,4,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5312323784373161,32.51443696022034,10,0.7,1,2,150
B_BMP_DM_no_DM_VS,20,4,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4279187030877922,33.477747678756714,5,0.7,4,10,100
B_BMP_DM_no_DM_VS,21,5,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4721028298430802,35.782790660858154,5,sqrt,1,10,50
B_BMP_DM_no_DM_VS,22,5,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.40845482177708076,34.50271558761597,5,0.7,1,10,50
B_BMP_DM_no_DM_VS,23,5,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.35751958051909377,36.57461142539978,5,sqrt,1,10,50
B_BMP_DM_no_DM_VS,24,5,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.38737926925503763,34.55659079551697,5,0.7,2,10,150
B_BMP_DM_no_DM_VS,25,5,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.513375250566128,38.14828538894653,7,sqrt,2,2,50
B_BMP_DM_no_DM_VS,26,6,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4191520059698606,34.802398920059204,5,0.7,1,5,50
B_BMP_DM_no_DM_VS,27,6,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.3792238553687623,37.403071641922,5,sqrt,2,2,100
B_BMP_DM_no_DM_VS,28,6,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4319808180862109,35.41744375228882,7,sqrt,1,2,100
B_BMP_DM_no_DM_VS,29,6,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.3583892735156864,36.16255211830139,5,sqrt,2,2,100
B_BMP_DM_no_DM_VS,30,6,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4350461543669154,32.46418786048889,5,0.7,2,5,100
B_BMP_DM_no_DM_VS,31,7,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.3999130366936322,32.14645051956177,5,sqrt,4,10,100
B_BMP_DM_no_DM_VS,32,7,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.3101942215163776,33.41868185997009,5,sqrt,1,10,50
B_BMP_DM_no_DM_VS,33,7,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5650713659953329,32.78999423980713,,sqrt,1,5,100
B_BMP_DM_no_DM_VS,34,7,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4510331727989782,32.66912603378296,5,sqrt,2,2,100
B_BMP_DM_no_DM_VS,35,7,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4178341329645723,31.333965063095093,7,sqrt,1,5,100
B_BMP_DM_no_DM_VS,36,8,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4757784889087178,33.00218677520752,7,sqrt,1,10,150
B_BMP_DM_no_DM_VS,37,8,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4480664002159217,34.11396813392639,10,0.7,1,2,50
B_BMP_DM_no_DM_VS,38,8,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4098053159761392,30.95911717414856,5,sqrt,1,2,150
B_BMP_DM_no_DM_VS,39,8,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.3256188005521041,33.089266777038574,5,0.7,2,10,100
B_BMP_DM_no_DM_VS,40,8,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.32666487950735634,31.501008987426758,10,sqrt,4,10,50
B_BMP_DM_no_DM_VS,41,9,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.45064285820352523,33.18161177635193,5,sqrt,4,10,100
B_BMP_DM_no_DM_VS,42,9,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.3601648115792188,30.713210105895996,5,sqrt,1,10,150
B_BMP_DM_no_DM_VS,43,9,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.39348135516066596,31.22823929786682,10,0.7,1,5,150
B_BMP_DM_no_DM_VS,44,9,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.40508280859888063,30.361783266067505,5,sqrt,2,10,50
B_BMP_DM_no_DM_VS,45,9,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.34286003700624823,30.092328548431396,7,sqrt,2,10,50
B_BMP_DM_no_DM_VS,46,10,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4261739332774542,33.83426594734192,5,sqrt,2,5,150
B_BMP_DM_no_DM_VS,47,10,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4024737518279875,30.865442991256714,5,sqrt,2,2,100
B_BMP_DM_no_DM_VS,48,10,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.41668626165814227,32.546836614608765,5,0.7,1,2,50
B_BMP_DM_no_DM_VS,49,10,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4179046890788592,31.609290838241577,7,sqrt,2,10,100
B_BMP_DM_no_DM_VS,50,10,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.43783854474603245,32.35437273979187,5,sqrt,1,5,100
C_BMP_DM_all_features,1,1,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4953237099180553,31.60914444923401,7,sqrt,1,2,150
C_BMP_DM_all_features,2,1,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5403866096950125,30.998743295669556,7,sqrt,2,2,100
C_BMP_DM_all_features,3,1,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5272989648242642,33.973278522491455,10,sqrt,1,5,50
C_BMP_DM_all_features,4,1,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5474756611197605,30.33541202545166,7,sqrt,1,2,100
C_BMP_DM_all_features,5,1,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5218566427715936,34.697709798812866,7,sqrt,2,5,150
C_BMP_DM_all_features,6,2,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.51979634841154,32.48661422729492,7,0.7,1,2,100
C_BMP_DM_all_features,7,2,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4824649649005221,32.55181550979614,10,sqrt,1,5,150
C_BMP_DM_all_features,8,2,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5529014899456663,33.04793167114258,7,sqrt,1,2,150
C_BMP_DM_all_features,9,2,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.6014167877679567,30.532700777053833,10,sqrt,1,2,50
C_BMP_DM_all_features,10,2,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.530224235421708,34.65927767753601,7,0.7,1,2,50
C_BMP_DM_all_features,11,3,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4797582230916042,31.033753395080566,7,0.7,1,5,100
C_BMP_DM_all_features,12,3,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.47535962819452526,33.21987175941467,7,sqrt,2,2,150
C_BMP_DM_all_features,13,3,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5124733774263369,31.905784130096436,7,sqrt,1,2,150
C_BMP_DM_all_features,14,3,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5572428017295193,31.904403924942017,,sqrt,1,2,50
C_BMP_DM_all_features,15,3,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5135302775750603,32.15769338607788,7,sqrt,2,5,50
C_BMP_DM_all_features,16,4,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4717031817387268,31.011722803115845,10,sqrt,2,2,50
C_BMP_DM_all_features,17,4,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5388710304355279,33.104987382888794,7,sqrt,1,2,50
C_BMP_DM_all_features,18,4,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5816164597501384,32.60464286804199,7,0.7,1,10,50
C_BMP_DM_all_features,19,4,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.556342322852563,32.56262731552124,7,sqrt,1,2,100
C_BMP_DM_all_features,20,4,5,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5171467671108563,32.189759731292725,,sqrt,1,5,150
C_BMP_DM_all_features,21,5,1,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5498240236827044,31.702022552490234,5,sqrt,1,2,100
C_BMP_DM_all_features,22,5,2,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.4784952284116408,33.15781235694885,5,sqrt,1,10,150
C_BMP_DM_all_features,23,5,3,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5163658256204635,30.264631509780884,10,sqrt,1,2,150
C_BMP_DM_all_features,24,5,4,"KFold(n_splits=5, shuffle=True, random_state=42)",r2,True,complete_grid_prefix_forest_equivalent,216,0.5364280236197854,35.05955672264099,,sqrt,1,5,100
